Tracker ID,TrackerLOC,ParentID,Wiki page,Country,"Subnational unit (province, state)",Unit,Plant,Chinese Name,Other names,Sponsor,Parent,Capacity (MW),Status,Year,RETIRED,Planned Retire,Combustion technology,Coal type,Coal source,Location,"Local area (taluk, county)","Major area (prefecture, district)",Region,Latitude,Longitude,Accuracy,Permits,Captive,Captive industry use,Captive residential use,Heat rate (Btu per kWh),Emission factor (kg of CO2 per TJ),Capacity factor,Annual CO2 (million tonnes / annum),Lifetime CO2,Remaining plant lifetime (years),resource,final_end_year,final_start_year,age_at_2030,lifetime_remain,CO2_reduction,ttl_CO2_reduction,retrofit_year
G111451,L101219,Q200671,https://www.gem.wiki/Shenhua_Yuanyang_Lake_power_station,China,Ningxia,Yuanyang Lake 1,Shenhua Yuanyang Lake power station,神华国能宁夏鸳鸯湖发电公司一期,NA,Shenhua Guoneng Energy Group 56%; Ningxia Ningdong Development Investment Co (宁夏宁东开发投资有限公司) 39.00%; Zhejiang Zheneng Elec Pow Co 5.00%.,"National Energy Investment Group (56%), Ningxia Ningdong Development Investment (39%), Zhejiang Provincial Energy Group (5%)",660,operating,2010,NA,NA,supercritical,bituminous,NA,Ningdong Town,Lingwu,Yinchuan,East Asia,38.0575,106.691389,exact,2008-12-11,NA,NA,NA,9250,94600,51.00%,2.7,78.9,29,coal,2050,2010,20,28,2.4840000000000004,69.552,2035
G111661,L101763,Q200720,https://www.gem.wiki/Zheneng_Yueqing_power_station,China,Zhejiang,Zheneng Yueqing power station Unit 3,Zheneng Yueqing power station,浙能乐清发电公司,NA,Zhejiang Zheneng Elec Pow Co,"Zhejiang Provincial Energy Group (51%), National Energy Investment Group (23%) Wenzhou Electric Power Investment Company (10%), Wenzhou Industry Investment Group (9%), Huafeng Group (7%)",660,operating,2010,NA,NA,ultra-super,bituminous,NA,Hongqiao Town,Yueqing,Wenzhou,East Asia,28.1704074,121.0889375,exact,2009-3-20,NA,NA,NA,9099,94600,51.00%,2.7,77.7,29,coal,2050,2010,20,28,2.4840000000000004,69.552,2035
G111662,L101763,Q200720,https://www.gem.wiki/Zheneng_Yueqing_power_station,China,Zhejiang,Zheneng Yueqing power station Unit 4,Zheneng Yueqing power station,浙能乐清发电公司,NA,Zhejiang Zheneng Elec Pow Co,"Zhejiang Provincial Energy Group (51%), National Energy Investment Group (23%) Wenzhou Electric Power Investment Company (10%), Wenzhou Industry Investment Group (9%), Huafeng Group (7%)",660,operating,2010,NA,NA,ultra-super,bituminous,NA,Hongqiao Town,Yueqing,Wenzhou,East Asia,28.1704074,121.0889375,exact,2009-3-20,NA,NA,NA,9099,94600,51.00%,2.7,77.7,29,coal,2050,2010,20,28,2.4840000000000004,69.552,2035
G101359,L101126,P102057,https://www.gem.wiki/Weishanhu_Yanshanhu_power_station,China,Liaoning,Chaoyang Yanshanhu 1,Chaoyang Yanshanhu power station,国家电投朝阳燕山湖发电公司一期,NA,"SPIC Northeast Electric Power Co, Ltd. 100%",State Power Investment Corporation,600,operating,2011,NA,NA,supercritical,lignite,NA,Xidayingzi Town,Longcheng,Chaoyang,East Asia,41.507256,120.319745,exact,2009-6-24,NA,NA,NA,9250,101000,51.00%,2.6,79.3,30,coal,2051,2011,19,29,2.3920000000000003,69.36800000000001,2035
G101759,L101129,P102057,https://www.gem.wiki/CPI_Qinghe_power_station,China,Liaoning,CPI Qinghe power station Unit 10,CPI Qinghe power station,国家电投辽宁清河发电公司技改一期,NA,"SPIC Northeast Electric Power Co, Ltd. 100%",State Power Investment Corporation,600,operating,2011,NA,NA,supercritical,lignite,NA,31 Hongguang Road,Qinghe,Tieling,East Asia,42.5305787,124.1402779,exact,2010-4,NA,NA,NA,9250,101000,51.00%,2.6,79.3,30,coal,2051,2011,19,29,2.3920000000000003,69.36800000000001,2035
G101908,L100822,Q200773,https://www.gem.wiki/Daihai_power_station,China,Inner Mongolia,Daihai power station Unit 3,Daihai power station,京能内蒙古岱海发电公司二期,NA,Beijing Energy Investment Holding,"Beijing Energy Group (51%), China Huaneng (49%)",600,operating,2011,NA,NA,subcritical,bituminous,NA,Daihai Sea,Liangcheng,Ulanqab,East Asia,40.5196746,112.6677248,exact,2010-12-27,NA,NA,NA,9572,94600,51.00%,2.6,76.8,30,coal,2051,2011,19,29,2.3920000000000003,69.36800000000001,2035
G101909,L100822,Q200773,https://www.gem.wiki/Daihai_power_station,China,Inner Mongolia,Daihai power station Unit 4,Daihai power station,京能内蒙古岱海发电公司二期,NA,Beijing Energy Investment Holding,"Beijing Energy Group (51%), China Huaneng (49%)",600,operating,2011,NA,NA,subcritical,bituminous,NA,Daihai Sea,Liangcheng,Ulanqab,East Asia,40.5196746,112.6677248,exact,2010-12-27,NA,NA,NA,9572,94600,51.00%,2.6,76.8,30,coal,2051,2011,19,29,2.3920000000000003,69.36800000000001,2035
G102309,L100650,Q200552,https://www.gem.wiki/Dengfeng-2_power_station,China,Henan,Dengfeng-2 power station Unit 3,Dengfeng-2 power station,华润电力登封公司二期,NA,China Resources Power Holdings 75%; Dengfeng Power Group (登封电厂集团) 25%.,"China Resources (75%), Dengfeng Power Plant Group (25%)",630,operating,2011,NA,NA,supercritical,bituminous,NA,Dengfeng County - Zhengzhou City,Dengfeng,Zhengzhou,East Asia,34.39274,113.19878,exact,2009-2-1,NA,NA,NA,9250,94600,51.00%,2.6,78,30,coal,2051,2011,19,29,2.3920000000000003,69.36800000000001,2035
G103088,L101566,P100238,https://www.gem.wiki/Huadian_Gongxian_power_station,China,Sichuan,Gongxian 1,Huadian Gongxian power station,华电四川珙县发电厂上大压小（黄桷庄发电厂异地扩建）一期项目,NA,Huadian Sichuan Power Gerneration Co,China Huadian,600,operating,2011,NA,NA,supercritical,anth,NA,Xiao'er Town,Gong,Yibin,East Asia,28.271318,104.668987,exact,2008-6-10,NA,NA,NA,9250,98300,51.00%,2.6,77.1,30,coal,2051,2011,19,29,2.3920000000000003,69.36800000000001,2035
G103089,L101566,P100238,https://www.gem.wiki/Huadian_Gongxian_power_station,China,Sichuan,Gongxian 2,Huadian Gongxian power station,华电四川珙县发电厂上大压小（黄桷庄发电厂异地扩建）一期项目,NA,Huadian Sichuan Power Gerneration Co,China Huadian,600,operating,2011,NA,NA,supercritical,anth,NA,Xiao'er Town,Gong,Yibin,East Asia,28.271318,104.668987,exact,2008-6-10,NA,NA,NA,9250,98300,51.00%,2.6,77.1,30,coal,2051,2011,19,29,2.3920000000000003,69.36800000000001,2035
G103206,L101063,P102057,https://www.gem.wiki/Guixi_power_station,China,Jiangxi,Guixi power station Unit 8,Guixi power station,国家电投贵溪发电公司,NA,"SPIC Jiangxi Electric Power Co, Ltd.100%",State Power Investment Corporation,640,operating,2011,NA,NA,supercritical,bituminous,NA,Guixi City,Guixi,Yingtan,East Asia,28.28914,117.2235,exact,2011-07-22,NA,NA,NA,9250,94600,51.00%,2.6,79.2,30,coal,2051,2011,19,29,2.3920000000000003,69.36800000000001,2035
G104189,L101719,Q200674,https://www.gem.wiki/Huadian_Zhenxiong_power_station,China,Yunnan,Huadian Zhenxiong 1,Huadian Zhenxiong power station,华电镇雄发电公司一期,NA,Huadian Yunnan Power Gen Corp 62%; Yunnan Power Investment Co (云南省电力投资有限公司) 35.00%; 云南东源煤业集团公司3.00%.,"China Huadian (62%), Yunnan Energy Investment Group (35%), Yunnan Coal Chemical Group (3%)",600,operating,2011,NA,NA,supercritical,anth,NA,Tangfang,Zhenxiong,Zhaotong,East Asia,27.492797500000002,104.9484122,exact,2009-6,NA,NA,NA,9250,98300,51.00%,2.6,77.1,30,coal,2051,2011,19,29,2.3920000000000003,69.36800000000001,2035
G104641,L101482,Q200808,https://www.gem.wiki/Huaneng_Zuoquan_power_station,China,Shanxi,Huaneng Zuoquan power station Unit 1,Huaneng Zuoquan power station,华能左权发电厂,Yangmei Zuoquan LHV Coal Power Plant Phase II,Huaneng Power International 80%; Jinneng Group 20%.,"China Huaneng (80%), Jinneng Group (20%)",631,operating,2011,NA,NA,ultra-super,wstbituminous,NA,Fengpoyu Villege,Zuoquan,Jinzhong,East Asia,37.0689439,113.3525562,exact,2011-10-1,NA,NA,NA,9099,94600,51.00%,2.6,76.8,30,coal,2051,2011,19,29,2.3920000000000003,69.36800000000001,2035
G111130,L100518,P100601,https://www.gem.wiki/Xingyi_power_station,China,Guizhou,Xingyi power station Unit 1,Xingyi power station,贵州产业投资集团贵州兴义发电厂一期,NA,Guizhou Xingyi Electric Power Development Co. Ltd.,Guizhou Investment Group,600,operating,2011,NA,NA,supercritical,anth,NA,"Qianxi Village, Qingshuihe Town",Xingyi,Qianxinan AP,East Asia,25.260729,104.856367,exact,2009-10-14,NA,NA,NA,9250,98300,51.00%,2.6,77.1,30,coal,2051,2011,19,29,2.3920000000000003,69.36800000000001,2035
G111131,L100518,P100601,https://www.gem.wiki/Xingyi_power_station,China,Guizhou,Xingyi power station Unit 2,Xingyi power station,贵州产业投资集团贵州兴义发电厂一期,NA,Guizhou Xingyi Electric Power Development Co. Ltd.,Guizhou Investment Group,600,operating,2011,NA,NA,supercritical,anth,NA,"Qianxi Village, Qingshuihe Town",Xingyi,Qianxinan AP,East Asia,25.260729,104.856367,exact,2009-10-14,NA,NA,NA,9250,98300,51.00%,2.6,77.1,30,coal,2051,2011,19,29,2.3920000000000003,69.36800000000001,2035
G111616,L100422,Q200482,https://www.gem.wiki/Zhanjiang_Aoliyou_power_station,China,Guangdong,Zhanjiang Aoliyou power station Unit 1,Zhanjiang Aoliyou power station,粤电湛江中粤能源公司调顺电厂,粤电湛江奥里油发电厂,"Guangdong Electric Power Development Co 65%, 广东启创投资发展有限公司 25.00%, 广州发展电力集团有限公司 10.00% 90%, 湛江市腾盛资产经营管理有限公司 10%","Guangdong Yudean Group (90%), Zhanjiang Tengsheng Asset Managment (10%)",600,operating,2011,NA,NA,subcritical,bituminous,NA,Tiaoshun Island,Chikan,Zhanjiang,East Asia,21.3155612,110.409342,exact,2005-8-25,NA,NA,NA,9572,94600,51.00%,2.6,76.8,30,coal,2051,2011,19,29,2.3920000000000003,69.36800000000001,2035
G111617,L100422,Q200482,https://www.gem.wiki/Zhanjiang_Aoliyou_power_station,China,Guangdong,Zhanjiang Aoliyou power station Unit 2,Zhanjiang Aoliyou power station,粤电湛江中粤能源公司调顺电厂,粤电湛江奥里油发电厂,"Guangdong Electric Power Development Co 65%, 广东启创投资发展有限公司 25.00%, 广州发展电力集团有限公司 10.00% 90%, 湛江市腾盛资产经营管理有限公司 10%","Guangdong Yudean Group (90%), Zhanjiang Tengsheng Asset Managment (10%)",600,operating,2011,NA,NA,subcritical,bituminous,NA,Tiaoshun Island,Chikan,Zhanjiang,East Asia,21.3155612,110.409342,exact,2005-8-25,NA,NA,NA,9572,94600,51.00%,2.6,76.8,30,coal,2051,2011,19,29,2.3920000000000003,69.36800000000001,2035
G103266,L100767,Q200588,https://www.gem.wiki/Guodian_Baoqing_power_station,China,Hunan,Guodian Baoqing power station Unit 2,Guodian Baoqing power station,国电宝庆煤电公司一期,NA,Guodian Hunan Power Co 90.49%; Shaoyang Economic Construction Investment Co (邵阳市经济建设投资公司) 5.51%; 中国能源建设集团湖南火电建设有限公司 2.00%; 中国能源建设集团湖南省电力设计院有限公司 2.00%.,"National Energy Investment Group (90%), Shaoyang Economic Construction Investment (6%), China Energy Engineering Corporation (4%)",660,operating,2012,NA,NA,supercritical,bituminous,NA,Yuxi Town,Daxiang,Shaoyang,East Asia,27.2014,111.39599,exact,2010-4-9,NA,NA,NA,8409,94600,51.00%,2.5,76.7,31,coal,2052,2012,18,30,2.3000000000000003,69.00000000000001,2035
G103340,L101065,Q200622,https://www.gem.wiki/Guodian_Jiujiang_power_station,China,Jiangxi,Guodian Jiujiang power station Unit 7,Guodian Jiujiang power station,国电九江四期发电公司,NA,Guodian Jiangxi Power Co 51%; Huainan Mining Group 49%.,"National Energy Investment Group (51%), Huainan Mining Group (49%)",660,operating,2012,NA,NA,ultra-super,unknown,NA,Jinjipo,Xunyang,Jiujiang,East Asia,29.74097,116.0345078,exact,2011-01-05,NA,NA,NA,8272,96100,51.00%,2.5,76.7,31,coal,2052,2012,18,30,2.3000000000000003,69.00000000000001,2035
G107253,L100300,Q200455,https://www.gem.wiki/Nanpu_Quanzhou_power_station,China,Fujian,Nanpu Quanzhou 4,Nanpu Quanzhou power station,国电泉州热电公司二期,南埔热电厂,Guodian Fujian Power Co.; Fujian Funeng Co (福建福能股份有限公司),"National Energy Investment Group (51%), Fujian Energy Group (49%)",670,operating,2012,NA,NA,supercritical,bituminous,NA,Nanpu Town Kecuo Villege,Quangang,Quanzhou,East Asia,25.2044,118.94385,exact,2014-12-29,NA,NA,NA,8409,94600,51.00%,2.5,77.9,31,coal,2052,2012,18,30,2.3000000000000003,69.00000000000001,2035
G104021,L100270,P100238,https://www.gem.wiki/Huadian_Fengjie_power_station,China,Chongqing,Huadian Fengjie 1,Huadian Fengjie power station,华电国际奉节发电厂,NA,Huadian Power International Corp,China Huadian,600,operating,2016,NA,NA,supercritical,bituminous,NA,Kangle Town,Fengjie,NA,East Asia,31.118822,109.447256,exact,2013-3,NA,NA,NA,8409,94600,51.00%,2.2,78.7,35,coal,2056,2016,14,34,2.0240000000000005,68.81600000000002,2035
G104022,L100270,P100238,https://www.gem.wiki/Huadian_Fengjie_power_station,China,Chongqing,Huadian Fengjie 2,Huadian Fengjie power station,华电国际奉节发电厂,NA,Huadian Power International Corp,China Huadian,600,operating,2016,NA,NA,supercritical,bituminous,NA,Kangle Town,Fengjie,NA,East Asia,31.118822,109.447256,exact,2013-3,NA,NA,NA,8409,94600,51.00%,2.2,78.7,35,coal,2056,2016,14,34,2.0240000000000005,68.81600000000002,2035
G111458,L100418,P100584,https://www.gem.wiki/Yudean_Dabu_power_station,China,Guangdong,Yudean Dabu power station Unit 2,Yudean Dabu power station,粤电大埔发电公司,Yudean Dabu power station,Guangdong Electric Power Development Co,Guangdong Yudean Group,600,operating,2016,NA,NA,ultra-super,unknown,NA,"Huidong Village, Sanhe Town",Dabu,Meizhou,East Asia,24.4057171,116.5877945,exact,2013-12-1,NA,NA,NA,8272,96100,51.00%,2.2,78.7,35,coal,2056,2016,14,34,2.0240000000000005,68.81600000000002,2035
G101104,L100807,Q200654,https://www.gem.wiki/Bulian_power_station,China,Inner Mongolia,Bulian 1,Bulian power station,国电建投内蒙古能源公司布连电厂一期,NA,Guodian Jiantou Inner Mongolia Energy Co,"Hebei Construction & Investment Group, National Energy Investment Group",660,operating,2013,NA,NA,ultra-super,bituminous,NA,Bulian Town,Ejin Horo,Ordos,East Asia,39.30101,109.96856,exact,2010-07-01,NA,NA,NA,8272,94600,51.00%,2.4,77.9,32,coal,2053,2013,17,31,2.208,68.44800000000001,2035
G101105,L100807,Q200654,https://www.gem.wiki/Bulian_power_station,China,Inner Mongolia,Bulian 2,Bulian power station,国电建投内蒙古能源公司布连电厂一期,NA,Guodian Jiantou Inner Mongolia Energy Co,"Hebei Construction & Investment Group, National Energy Investment Group",660,operating,2013,NA,NA,ultra-super,bituminous,NA,Bulian Town,Ejin Horo,Ordos,East Asia,39.30101,109.96856,exact,2010-07-01,NA,NA,NA,8272,94600,51.00%,2.4,77.9,32,coal,2053,2013,17,31,2.208,68.44800000000001,2035
G101551,L100269,Q200452,https://www.gem.wiki/Chongqing_Shuanghuai_power_station,China,Chongqing,Chongqing Shuanghuai power station Unit 3,Chongqing Shuanghuai power station,国家电投重庆合川双槐电厂二期,"Shuanghuai power station, Daba power station","SPIC Chongqing Electric Power Co, Ltd.60.42%; Chongqing Energy Investment Group 39.58%","State Power Investment Corporation (60%), Chongqing Energy Investment Group (40%)",660,operating,2013,NA,NA,ultra-super,bituminous,NA,Shuanghuai,Hechuan,NA,East Asia,30.1611074,106.5480599,exact,2011-1,NA,NA,NA,8272,94600,51.00%,2.4,77.9,32,coal,2053,2013,17,31,2.208,68.44800000000001,2035
G104225,L100223,Q200037,https://www.gem.wiki/Huainan_Fengtai_power_station,China,Anhui,Huainan Fengtai power station Unit 3,Huainan Fengtai power station,淮南矿业浙能淮浙煤电凤台发电分公司二期,NA,Huainan Huaizhe Coal & Power,"Huainan Mining Group, Zhejiang Electric Power Construction",660,operating,2013,NA,NA,ultra-super,bituminous,NA,Chengbei Town,Fengtai,Huainan,East Asia,32.758,116.65,exact,2012-12-31,NA,NA,NA,8272,94600,51.00%,2.4,77.9,32,coal,2053,2013,17,31,2.208,68.44800000000001,2035
G105082,L101000,Q200638,https://www.gem.wiki/Jiangsu_Guoxin_Jingjiang_power_station,China,Jiangsu,Jiangsu Guoxin Jingjiang power station Unit 1,Jiangsu Guoxin Jingjiang power station,江苏国信靖江发电有限公司一期项目,NA,Jiangsu Guoxin Invest Group,"Jiangsu Guoxin Investment Group (55%), Shanxi Coal Import & Export Group (35%), Jiangsu Huajing Asset Management (10%)",660,operating,2013,NA,NA,ultra-super,bituminous,NA,Xieqiao,Jingjiang,Taizhou,East Asia,32.030487,120.383144,exact,2015-210,NA,NA,NA,8272,94600,51.00%,2.4,77.9,32,coal,2053,2013,17,31,2.208,68.44800000000001,2035
G112050,L100718,P101642,https://www.gem.wiki/Yichuan_power_station,China,Henan,Yichuan Longquan Kim Hyung power Station Unit 2,Yichuan Longquan Kim Hyung power station,伊川电力集团龙泉金亨电力公司,"Longquan Kim Hyung power Company, Longquan Jinheng","Yidian Holding Group Co, Ltd",Yidian Holding Group,660,operating,2013,NA,NA,ultra-super,bituminous,NA,Shuizhai Town,Yichuan,Luoyang,East Asia,34.41472,112.50113,exact,2012-2,aluminum,power,NA,8272,94600,51.00%,2.4,77.9,32,coal,2053,2013,17,31,2.208,68.44800000000001,2035
