Tracker ID,TrackerLOC,ParentID,Wiki page,Country,"Subnational unit (province, state)",Unit,Plant,Chinese Name,Other names,Sponsor,Parent,Capacity (MW),Status,Year,RETIRED,Planned Retire,Combustion technology,Coal type,Coal source,Location,"Local area (taluk, county)","Major area (prefecture, district)",Region,Latitude,Longitude,Accuracy,Permits,Captive,Captive industry use,Captive residential use,Heat rate (Btu per kWh),Emission factor (kg of CO2 per TJ),Capacity factor,Annual CO2 (million tonnes / annum),Lifetime CO2,Remaining plant lifetime (years),resource,final_end_year,final_start_year
G104403,L101068,P100239,https://www.gem.wiki/Huaneng_Jinggangshan_power_station,China,Jiangxi,Huaneng Jinggangshan power station Unit 1,Huaneng Jinggangshan power station,华能井冈山发电厂,NA,Huaneng Power International Jiangxi Branch,China Huaneng,300,operating,2000,NA,NA,subcritical,bituminous,NA,Yunjiang Village,Qingyuan,Ji'an,East Asia,27.0474697,115.0203859,exact,NA,NA,NA,NA,11313,94600,51.00%,1.5,28.8,19,coal,2040,2000
G104404,L101068,P100239,https://www.gem.wiki/Huaneng_Jinggangshan_power_station,China,Jiangxi,Huaneng Jinggangshan power station Unit 2,Huaneng Jinggangshan power station,华能井冈山发电厂,NA,Huaneng Power International Jiangxi Branch,China Huaneng,300,operating,2001,NA,NA,subcritical,bituminous,NA,Yunjiang Village,Qingyuan,Ji'an,East Asia,27.0474697,115.0203859,exact,NA,NA,NA,NA,11313,94600,51.00%,1.5,30.3,20,coal,2041,2001
G104405,L101068,P100239,https://www.gem.wiki/Huaneng_Jinggangshan_power_station,China,Jiangxi,Huaneng Jinggangshan power station Unit 3,Huaneng Jinggangshan power station,华能井冈山发电厂,NA,Huaneng Power International Jiangxi Branch,China Huaneng,660,operating,2009,NA,NA,ultra-super,bituminous,NA,Yunjiang Village,Qingyuan,Ji'an,East Asia,27.0469432,115.0202358,exact,NA,NA,NA,NA,9099,94600,51.00%,2.7,75,28,coal,2049,2009
G104406,L101068,P100239,https://www.gem.wiki/Huaneng_Jinggangshan_power_station,China,Jiangxi,Huaneng Jinggangshan power station Unit 4,Huaneng Jinggangshan power station,华能井冈山发电厂,NA,Huaneng Power International Jiangxi Branch,China Huaneng,660,operating,2009,NA,NA,ultra-super,bituminous,NA,Yunjiang Village,Qingyuan,Ji'an,East Asia,27.0469432,115.0202358,exact,NA,NA,NA,NA,9099,94600,51.00%,2.7,75,28,coal,2049,2009
G104407,L100741,P100239,https://www.gem.wiki/Huaneng_Jingmen_power_station,China,Hubei,Huaneng Jingmen 1,Huaneng Jingmen power station,华能荆门热电公司,NA,Huaneng Power International Hubei Branch,China Huaneng,350,operating,2014,NA,NA,supercritical,unknown,NA,Pailou Town Xinsheng Village,Dongbao,Jingmen,East Asia,31.0576059,112.2484984,exact,2011-4-25,NA,NA,NA,9250,96100,51.00%,1.5,48.4,33,coal,2054,2014
G104408,L100741,P100239,https://www.gem.wiki/Huaneng_Jingmen_power_station,China,Hubei,Huaneng Jingmen 2,Huaneng Jingmen power station,华能荆门热电公司,NA,Huaneng Power International Hubei Branch,China Huaneng,350,operating,2014,NA,NA,supercritical,unknown,NA,Pailou Town Xinsheng Village,Dongbao,Jingmen,East Asia,31.0576059,112.2484984,exact,2011-4-25,NA,NA,NA,9250,96100,51.00%,1.5,48.4,33,coal,2054,2014
G104409,L101347,P100239,http://enipedia.tudelft.nl/wiki/Huaneng_Jining_Powerplant,China,Shandong,Huaneng Jining power station Unit 1,Huaneng Jining power station,华能济宁电厂一期,NA,Huaneng Shandong Power Co Ltd,China Huaneng,50,retired,1973,2007,NA,subcritical,bituminous,NA,35 Ji'anqiao South Road,Rencheng District,Jining,East Asia,35.3970763,116.5540488,exact,NA,NA,NA,NA,12618,94600,51.00%,0.3,0,0,coal,2007,1973
G104410,L101347,P100239,http://enipedia.tudelft.nl/wiki/Huaneng_Jining_Powerplant,China,Shandong,Huaneng Jining power station Unit 2,Huaneng Jining power station,华能济宁电厂一期,NA,Huaneng Shandong Power Co Ltd,China Huaneng,50,retired,1973,2007,NA,subcritical,bituminous,NA,35 Ji'anqiao South Road,Rencheng District,Jining,East Asia,35.3970763,116.5540488,exact,NA,NA,NA,NA,12618,94600,51.00%,0.3,0,0,coal,2007,1973
G104411,L101347,P100239,http://enipedia.tudelft.nl/wiki/Huaneng_Jining_Powerplant,China,Shandong,Huaneng Jining power station Unit 3,Huaneng Jining power station,华能济宁电厂二期,NA,Huaneng Shandong Power Co Ltd,China Huaneng,110,retired,1978,2010,NA,subcritical,bituminous,NA,35 Ji'anqiao South Road,Rencheng District,Jining,East Asia,35.3970763,116.5540488,exact,NA,NA,NA,NA,12618,94600,51.00%,0.6,0,0,coal,2010,1978
G104412,L101347,P100239,http://enipedia.tudelft.nl/wiki/Huaneng_Jining_Powerplant,China,Shandong,Huaneng Jining power station Unit 4,Huaneng Jining power station,华能济宁电厂二期,NA,Huaneng Shandong Power Co Ltd,China Huaneng,110,retired,1976,2010,NA,subcritical,bituminous,NA,35 Ji'anqiao South Road,Rencheng District,Jining,East Asia,35.3970763,116.5540488,exact,NA,NA,NA,NA,12618,94600,51.00%,0.6,0,0,coal,2010,1976
G104413,L101347,P100239,http://enipedia.tudelft.nl/wiki/Huaneng_Jining_Powerplant,China,Shandong,Huaneng Jining power station Unit 5,Huaneng Jining power station,华能济宁电厂三期,NA,Huaneng Shandong Power Co Ltd,China Huaneng,135,retired,2004,2020,NA,subcritical,bituminous,NA,35 Ji'anqiao South Road,Rencheng District,Jining,East Asia,35.3970763,116.5540488,exact,NA,NA,NA,NA,11313,94600,51.00%,0.7,0,0,coal,2020,2004
G104414,L101347,P100239,http://enipedia.tudelft.nl/wiki/Huaneng_Jining_Powerplant,China,Shandong,Huaneng Jining power station Unit 6,Huaneng Jining power station,华能济宁电厂三期,NA,Huaneng Shandong Power Co Ltd,China Huaneng,135,retired,2004,2020,NA,subcritical,bituminous,NA,35 Ji'anqiao South Road,Rencheng District,Jining,East Asia,35.3970763,116.5540488,exact,NA,NA,NA,NA,11313,94600,51.00%,0.7,0,0,coal,2020,2004
G104415,L101347,P100239,http://enipedia.tudelft.nl/wiki/Huaneng_Jining_Powerplant,China,Shandong,Huaneng Jining power station Unit 7,Huaneng Jining power station,华能济宁电厂四期,NA,Huaneng Shandong Power Co Ltd,China Huaneng,350,retired,2009,2020,NA,subcritical,bituminous,NA,35 Ji'anqiao South Road,Rencheng District,Jining,East Asia,35.3970763,116.5540488,exact,2009-5-26,NA,NA,NA,10442,94600,51.00%,1.6,0,0,coal,2020,2009
G104416,L101347,P100239,http://enipedia.tudelft.nl/wiki/Huaneng_Jining_Powerplant,China,Shandong,Huaneng Jining power station Unit 8,Huaneng Jining power station,华能济宁电厂四期,NA,Huaneng Shandong Power Co Ltd,China Huaneng,350,retired,2009,2020,NA,subcritical,bituminous,NA,35 Ji'anqiao South Road,Rencheng District,Jining,East Asia,35.3970763,116.5540488,exact,2009-5-26,NA,NA,NA,10442,94600,51.00%,1.6,0,0,coal,2020,2009
G104417,L100993,Q200602,https://www.gem.wiki/Huaneng_Jinling_power_station,China,Jiangsu,Huaneng Jinling-2 power station Unit 1,Huaneng Jinling power station,华能金陵发电厂公司二期,NA,Huaneng Power International 60%; Jiangsu Guoxin Investment Group 30%; Nanjing Zijin Asset Management Co (南京紫金资产管理有限公司)10.00%.,"China Huaneng (60%), Jiangsu Guoxin Investment Group (30%), Nanjing Zijin Asset Management (10%)",1030,operating,2009,NA,NA,ultra-super,bituminous,NA,Baohua,Qixia,Nanjing,East Asia,32.17178,119.01977,exact,2008-10,NA,NA,NA,9099,94600,51.00%,4.2,117,28,coal,2049,2009
G104418,L100993,Q200602,https://www.gem.wiki/Huaneng_Jinling_power_station,China,Jiangsu,Huaneng Jinling-2 power station Unit 2,Huaneng Jinling power station,华能金陵发电厂公司二期,NA,Huaneng Power International 60%; Jiangsu Guoxin Investment Group 30%; Nanjing Zijin Asset Management Co (南京紫金资产管理有限公司)10.00%.,"China Huaneng (60%), Jiangsu Guoxin Investment Group (30%), Nanjing Zijin Asset Management (10%)",1030,operating,2010,NA,NA,ultra-super,bituminous,NA,Baohua,Qixia,Nanjing,East Asia,32.17178,119.01977,exact,2008-10,NA,NA,NA,9099,94600,51.00%,4.2,121.2,29,coal,2050,2010
G104419,L101099,P100239,https://www.gem.wiki/Huaneng_Jiutai_power_station,China,Jilin,Huaneng Jiutai power station Unit 1,Huaneng Jiutai power station,华能九台发电厂一期,NA,Huaneng Jilin Power Generation Co Ltd,China Huaneng,670,operating,2009,NA,NA,supercritical,lignite,NA,Yingcheng Village,Jiutai,Changchun,East Asia,44.10707,125.92803,exact,2007-2-26,NA,NA,NA,9250,101000,51.00%,3,82.6,28,coal,2049,2009
G104420,L101099,P100239,https://www.gem.wiki/Huaneng_Jiutai_power_station,China,Jilin,Huaneng Jiutai power station Unit 2,Huaneng Jiutai power station,华能九台发电厂一期,NA,Huaneng Jilin Power Generation Co Ltd,China Huaneng,670,operating,2009,NA,NA,supercritical,lignite,NA,Yingcheng Village,Jiutai,Changchun,East Asia,44.10707,125.92803,exact,2007-2-26,NA,NA,NA,9250,101000,51.00%,3,82.6,28,coal,2049,2009
G104423,L101348,Q200856,https://www.gem.wiki/Huaneng_Laiwu_power_station,China,Shandong,Huaneng Laiwu power station Unit 1,Huaneng Laiwu power station,华能莱芜电厂,NA,Huaneng Shandong Power Co Ltd 95%; Laiwu Economy Development Investment Co (莱芜市经济开发投资有限公司)  5.00%,"China Huaneng (95%), Laiwu Economy Development Investment (5%)",135,retired,1972,2009,NA,subcritical,bituminous,NA,Gaozhuang Duixianmen Village,Laicheng,Laiwu,East Asia,36.1342702,117.6849675,exact,NA,NA,NA,NA,12618,94600,51.00%,0.8,0,0,coal,2009,1972
G104424,L101348,Q200856,https://www.gem.wiki/Huaneng_Laiwu_power_station,China,Shandong,Huaneng Laiwu power station Unit 2,Huaneng Laiwu power station,华能莱芜电厂,NA,Huaneng Shandong Power Co Ltd 95%; Laiwu Economy Development Investment Co (莱芜市经济开发投资有限公司)  5.00%,"China Huaneng (95%), Laiwu Economy Development Investment (5%)",135,retired,1973,2009,NA,subcritical,bituminous,NA,Gaozhuang Duixianmen Village,Laicheng,Laiwu,East Asia,36.1342702,117.6849675,exact,NA,NA,NA,NA,12618,94600,51.00%,0.8,0,0,coal,2009,1973
G104425,L101348,Q200856,https://www.gem.wiki/Huaneng_Laiwu_power_station,China,Shandong,Huaneng Laiwu power station Unit 3,Huaneng Laiwu power station,华能莱芜电厂,NA,Huaneng Shandong Power Co Ltd 95%; Laiwu Economy Development Investment Co (莱芜市经济开发投资有限公司)  5.00%,"China Huaneng (95%), Laiwu Economy Development Investment (5%)",135,retired,1975,2009,NA,subcritical,bituminous,NA,Gaozhuang Duixianmen Village,Laicheng,Laiwu,East Asia,36.1342702,117.6849675,exact,NA,NA,NA,NA,12618,94600,51.00%,0.8,0,0,coal,2009,1975
G104426,L101348,Q200856,https://www.gem.wiki/Huaneng_Laiwu_power_station,China,Shandong,Huaneng Laiwu power station Unit 4,Huaneng Laiwu power station,华能莱芜电厂,NA,Huaneng Shandong Power Co Ltd 95%; Laiwu Economy Development Investment Co (莱芜市经济开发投资有限公司)  5.00%,"China Huaneng (95%), Laiwu Economy Development Investment (5%)",330,operating,2009,NA,NA,subcritical,bituminous,NA,Gaozhuang Duixianmen Village,Laicheng,Laiwu,East Asia,36.1342702,117.6849675,exact,2007-8,NA,NA,NA,10442,94600,51.00%,1.5,43,28,coal,2049,2009
G104427,L101348,Q200856,https://www.gem.wiki/Huaneng_Laiwu_power_station,China,Shandong,Huaneng Laiwu power station Unit 5,Huaneng Laiwu power station,华能莱芜电厂,NA,Huaneng Shandong Power Co Ltd 95%; Laiwu Economy Development Investment Co (莱芜市经济开发投资有限公司)  5.00%,"China Huaneng (95%), Laiwu Economy Development Investment (5%)",330,operating,2009,NA,NA,subcritical,bituminous,NA,Gaozhuang Duixianmen Village,Laicheng,Laiwu,East Asia,36.1342702,117.6849675,exact,2007-8,NA,NA,NA,10442,94600,51.00%,1.5,43,28,coal,2049,2009
G104428,L101348,Q200856,https://www.gem.wiki/Huaneng_Laiwu_power_station,China,Shandong,Huaneng Laiwu power station Unit 6,Huaneng Laiwu power station,华能莱芜发电厂上大压小项目,NA,Huaneng Shandong Power Co Ltd 95%; Laiwu Economy Development Investment Co (莱芜市经济开发投资有限公司)  5.00%,"China Huaneng (95%), Laiwu Economy Development Investment (5%)",1000,operating,2015,NA,NA,ultra-super,bituminous,NA,Gaozhuang Duixianmen Village,Laicheng,Laiwu,East Asia,36.1342702,117.6849675,exact,2012-6-26,NA,NA,NA,8272,94600,51.00%,3.7,125.4,34,coal,2055,2015
G104429,L101348,Q200856,https://www.gem.wiki/Huaneng_Laiwu_power_station,China,Shandong,Huaneng Laiwu power station Unit 7,Huaneng Laiwu power station,华能莱芜发电厂上大压小项目,NA,Huaneng Shandong Power Co Ltd 95%; Laiwu Economy Development Investment Co (莱芜市经济开发投资有限公司)  5.00%,"China Huaneng (95%), Laiwu Economy Development Investment (5%)",1000,operating,2016,NA,NA,ultra-super,bituminous,NA,Gaozhuang Duixianmen Village,Laicheng,Laiwu,East Asia,36.1342702,117.6849675,exact,2015-8-26,NA,NA,NA,8272,94600,51.00%,3.7,129.1,35,coal,2056,2016
G104430,L101349,Q200855,https://gem.wiki/Huaneng_Liaocheng_power_station,China,Shandong,Huaneng Liaocheng power station Unit 1,Huaneng Liaocheng power station,华能聊城电厂,NA,Huaneng Shandong Power Co Ltd 75%; Liaocheng City Credit Union Asset Management Center (聊城市城信社资产管理中心) 25.00%,"China Huaneng (75%), Liaocheng City Asset Management (25%)",55,retired,1990,2007,NA,subcritical,anth,NA,39 Liaotang Road,Dongchangfu District,Liaocheng,East Asia,36.4684815,115.9117469,exact,NA,NA,NA,NA,11313,98300,51.00%,0.3,0,0,coal,2007,1990
G104431,L101349,Q200855,https://gem.wiki/Huaneng_Liaocheng_power_station,China,Shandong,Huaneng Liaocheng power station Unit 2,Huaneng Liaocheng power station,华能聊城电厂,NA,Huaneng Shandong Power Co Ltd 75%; Liaocheng City Credit Union Asset Management Center (聊城市城信社资产管理中心) 25.00%,"China Huaneng (75%), Liaocheng City Asset Management (25%)",55,retired,1991,2007,NA,subcritical,anth,NA,39 Liaotang Road,Dongchangfu District,Liaocheng,East Asia,36.4684815,115.9117469,exact,NA,NA,NA,NA,11313,98300,51.00%,0.3,0,0,coal,2007,1991
G104432,L101349,Q200855,https://gem.wiki/Huaneng_Liaocheng_power_station,China,Shandong,Huaneng Liaocheng power station Unit 3,Huaneng Liaocheng power station,华能聊城电厂,NA,Huaneng Shandong Power Co Ltd 75%; Liaocheng City Credit Union Asset Management Center (聊城市城信社资产管理中心) 25.00%,"China Huaneng (75%), Liaocheng City Asset Management (25%)",115,retired,1995,2010,NA,subcritical,anth,NA,39 Liaotang Road,Dongchangfu District,Liaocheng,East Asia,36.4684815,115.9117469,exact,NA,NA,NA,NA,11313,98300,51.00%,0.6,0,0,coal,2010,1995
G104433,L101349,Q200855,https://gem.wiki/Huaneng_Liaocheng_power_station,China,Shandong,Huaneng Liaocheng power station Unit 4,Huaneng Liaocheng power station,华能聊城电厂,NA,Huaneng Shandong Power Co Ltd 75%; Liaocheng City Credit Union Asset Management Center (聊城市城信社资产管理中心) 25.00%,"China Huaneng (75%), Liaocheng City Asset Management (25%)",115,retired,1997,2010,NA,subcritical,anth,NA,39 Liaotang Road,Dongchangfu District,Liaocheng,East Asia,36.4684815,115.9117469,exact,NA,NA,NA,NA,11313,98300,51.00%,0.6,0,0,coal,2010,1997
G104434,L101349,Q200855,https://gem.wiki/Huaneng_Liaocheng_power_station,China,Shandong,Huaneng Liaocheng power station Unit 5,Huaneng Liaocheng power station,华能聊城电厂,NA,Huaneng Shandong Power Co Ltd 75%; Liaocheng City Credit Union Asset Management Center (聊城市城信社资产管理中心) 25.00%,"China Huaneng (75%), Liaocheng City Asset Management (25%)",140,operating,2002,NA,NA,subcritical,anth,NA,39 Liaotang Road,Dongchangfu District,Liaocheng,East Asia,36.4684815,115.9117469,exact,NA,NA,NA,NA,11313,98300,51.00%,0.7,15.4,21,coal,2042,2002
G104435,L101349,Q200855,https://gem.wiki/Huaneng_Liaocheng_power_station,China,Shandong,Huaneng Liaocheng power station Unit 6,Huaneng Liaocheng power station,华能聊城电厂,NA,Huaneng Shandong Power Co Ltd 75%; Liaocheng City Credit Union Asset Management Center (聊城市城信社资产管理中心) 25.00%,"China Huaneng (75%), Liaocheng City Asset Management (25%)",140,operating,2003,NA,NA,subcritical,anth,NA,39 Liaotang Road,Dongchangfu District,Liaocheng,East Asia,36.4684815,115.9117469,exact,NA,NA,NA,NA,11313,98300,51.00%,0.7,16.1,22,coal,2043,2003
G104436,L101349,Q200855,https://gem.wiki/Huaneng_Liaocheng_power_station,China,Shandong,Huaneng Liaocheng power station Unit 7,Huaneng Liaocheng power station,华能聊城电厂,NA,Huaneng Shandong Power Co Ltd 75%; Liaocheng City Credit Union Asset Management Center (聊城市城信社资产管理中心) 25.00%,"China Huaneng (75%), Liaocheng City Asset Management (25%)",330,operating,2002,NA,NA,subcritical,anth,NA,39 Liaotang Road,Dongchangfu District,Liaocheng,East Asia,36.4684815,115.9117469,exact,NA,NA,NA,NA,10442,98300,51.00%,1.6,33.5,21,coal,2042,2002
G104437,L101349,Q200855,https://gem.wiki/Huaneng_Liaocheng_power_station,China,Shandong,Huaneng Liaocheng power station Unit 8,Huaneng Liaocheng power station,华能聊城电厂,NA,Huaneng Shandong Power Co Ltd 75%; Liaocheng City Credit Union Asset Management Center (聊城市城信社资产管理中心) 25.00%,"China Huaneng (75%), Liaocheng City Asset Management (25%)",330,operating,2003,NA,NA,subcritical,anth,NA,39 Liaotang Road,Dongchangfu District,Liaocheng,East Asia,36.4684815,115.9117469,exact,NA,NA,NA,NA,10442,98300,51.00%,1.6,35.1,22,coal,2043,2003
G104440,L100884,P100239,https://www.gem.wiki/Huaneng_Linhe_power_station,China,Inner Mongolia,Huaneng Linhe power station Unit 1,Huaneng Linhe power station,华能北方联合电力临河热电厂,Kanawha power station,North United Power Co Ltd,China Huaneng,300,operating,2007,NA,NA,subcritical,bituminous,NA,Bayi Town Shengfeng Village,Linhe,Bayannur,East Asia,40.782222,107.491111,exact,2006-5-26,NA,NA,NA,10442,94600,51.00%,1.4,36.3,26,coal,2047,2007
G104441,L100884,P100239,https://www.gem.wiki/Huaneng_Linhe_power_station,China,Inner Mongolia,Huaneng Linhe power station Unit 2,Huaneng Linhe power station,华能北方联合电力临河热电厂,Kanawha power station,North United Power Co Ltd,China Huaneng,300,operating,2007,NA,NA,subcritical,bituminous,NA,Bayi Town Shengfeng Village,Linhe,Bayannur,East Asia,40.782222,107.491111,exact,2006-5-26,NA,NA,NA,10442,94600,51.00%,1.4,36.3,26,coal,2047,2007
G104442,L101651,P100239,https://www.gem.wiki/Huaneng_Luntai_power_station,China,Xinjiang,Huaneng Luntai 1,Huaneng Luntai power station,华能轮台热电分公司,NA,Huaneng Xinjiang Energy Dev Co,China Huaneng,350,operating,2016,NA,NA,supercritical,bituminous,NA,Layisu,Luntai,Bayin'gholin,East Asia,41.821533,84.003586,exact,2012-12-31,NA,NA,NA,9250,94600,51.00%,1.4,50.5,35,coal,2056,2016
G104443,L101651,P100239,https://www.gem.wiki/Huaneng_Luntai_power_station,China,Xinjiang,Huaneng Luntai 2,Huaneng Luntai power station,华能轮台热电分公司,NA,Huaneng Xinjiang Energy Dev Co,China Huaneng,350,operating,2016,NA,NA,supercritical,bituminous,NA,Layisu,Luntai,Bayin'gholin,East Asia,41.821533,84.003586,exact,2012-12-31,NA,NA,NA,9250,94600,51.00%,1.4,50.5,35,coal,2056,2016
G104444,L100272,Q200453,https://www.gem.wiki/Huaneng_Luohuang_power_station,China,Chongqing,Huaneng Luohuang power station Unit 1,Huaneng Luohuang power station,华能珞璜发电厂一期,NA,Huaneng Power International Chongqing Branch 60%; Chongqing Energy Investment Group (重庆市能源投资集团有限公司) 40%.,"China Huaneng (60%), Chongqing Energy Investment Group (40%)",360,operating,1991,NA,NA,subcritical,anth,NA,Luohuang,Jiangjin,NA,East Asia,29.3473635,106.4331816,exact,NA,NA,NA,NA,11748,98300,51.00%,2,19.6,10,coal,2031,1991
G104445,L100272,Q200453,https://www.gem.wiki/Huaneng_Luohuang_power_station,China,Chongqing,Huaneng Luohuang power station Unit 2,Huaneng Luohuang power station,华能珞璜发电厂一期,NA,Huaneng Power International Chongqing Branch 60%; Chongqing Energy Investment Group (重庆市能源投资集团有限公司) 40%.,"China Huaneng (60%), Chongqing Energy Investment Group (40%)",360,operating,1992,NA,NA,subcritical,anth,NA,Luohuang,Jiangjin,NA,East Asia,29.3473635,106.4331816,exact,NA,NA,NA,NA,11313,98300,51.00%,1.9,20.8,11,coal,2032,1992
